a	один
hire	нанимать
his	его
hispanic	латиноамериканец
hiss	шипение
histology	гистология
historian	историк
historic	исторический
historical	исторический
historically	исторически
history	история
hit	толчек
hitch	препятствие
hither	сюда
hitherto	до сих пор
hive	улей
hoard	накоплять
hoarse	хриплый
hoax	мистификация
hob	червячная фреза
hobble	прихрамывающая
hobby	хобби
hock	рейнвейн
hockey	хоккей
hoe	мотыга
hog	свинья
hoist	поднимать
hold	захват
holder	держатель
holding	удерживающий
hole	дыра
holiday	праздник
holland	голландия
holler	кричать
hollow	пустой
holly	остролист
holocaust	холокост
hologram	голограмма
holster	кобура
holy	святой
homage	дань
home	домашний
homeland	родина
homeless	бездомный
homely	некрасивый
homesick	тоскующий по дому
homestead	гомстед
homework	домашняя работа
homicide	убийство
homogeneous	однородный
homologous	гомологичный
homophobia	гомо
homosexual	гомосексуалист
honduras	гондурас
hone	оселок
honest	честный
honestly	честно
honey	мед
honeycomb	соты
honeymoon	медовый месяц
honeysuckle	жимолость
honor	честь
honour	честь
honourable	почетный
hood	капюшон
hoof	копыто
hook	крюк
hooligan	хулиган
hoop	обруч
hooray	= hurrah
hoot	ухать
hoover	пылесосить
hop	прыгать
hope	надежда
hopefully	с надеждой
hopeless	безнадежный
hopper	хоппер
hopping	прыгать
horde	орда
horizon	горизонт
horizontal	горизонтальный
hormone	гормон
horn	рог
hornet	шершень
horny	мозолистый
horoscope	гороскоп
horrendous	страшный
horrible	ужасный
horrid	страшный
horrific	ужасающий
horror	ужас
horse	конь
horseback	верхом
horseman	всадник
horsepower	лошадиная сила
horseradish	хрен
hose	шланг
hospice	хоспис
hospitable	гостеприимный
hospital	больница
hospitality	гостеприимство
host	принимать гостей
hostage	заложник
hostel	общежитие
hostess	хозяйка
hostile	враждебный
hostility	враждебность
hot	горячий
hotel	гостиница
hothouse	теплица
hotline	горячая линия
hound	гончая
hour	час
house	дом
household	семейство
housekeeper	экономка
housekeeping	домашнее хозяйство
housewife	домохозяйка
housework	работа по дому
housing	размещение
hovel	лачуга
hover	парить
how	как? каким образом?
however	как бы ни
howl	вой
hub	концентратор
hubbub	шум
hubby	муженек
huddle	группа
hue	оттенок
huff	фук
hug	крепко обнимать
huge	большой
huh	ха!
hulk	выглядеть огромным
hull	корпус
hullo	привет!
hum	гудение
human	людской
humane	гуманный
humanitarian	гуманитарный
humanity	человечество
humankind	человечество
humble	смиренный
humbug	обман
humdrum	будничный
humid	влажный
humiliate	унижать
humiliating	унизительный
humiliation	унижение
humility	смирение
humor	юмор
humorous	юмористический
humour	юмор
hump	горб
hunch	горб
hundred	сотня
hungarian	венгерский
hungary	венгрия
hunger	голод
hungry	голодный
hunk	толчок
hunt	охотится
hunter	охотник
hunting	охота
hurdle	препятствие
hurl	швырять
hurricane	ураган
hurry	торопить
hurt	ранить
husband	муж
hush	тишина
husky	сиплый
hustle	толкать
hut	хижина
hutch	клетка
hyacinth	гиацинт
hybrid	гибридный
hydraulic	гидравлический
hydrocarbon	углеводород
hydroelectric	гидроэлектрический
hydrogen	водород
hydroxide	гидроокись
hyena	гиена
hygiene	гигиена
hygienic	гигиенический
hymn	гимн
hype	назойливая реклама
hyperactive	сверхактивный
hypersensitive	чувствительный
hypertension	гипертензия
hyphen	дефис
hypocrisy	лицемерие
hypocrite	лицемер
hypocritical	лицемерный
hypothermia	гипотермия
hypothesis	гипотеза
hypothetical	гипотетический
hysterectomy	гистерэктомия
hysteria	истерия
hysterical	истерический
i	я
ice	лёд
iceberg	айсберг
icing	глазурь
icon	икона
iconography	иконография
idea	идея
ideal	идеальный
idealistic	идеалистический
ideally	идеально
identical	идентичный
identification	обозначение
identify	опознавать
identity	тождество
ideological	идеологический
ideology	идеология
idiom	идиома
idiomatic	идиоматический
idiosyncrasy	идиосинкразия
idiosyncratic	идиосинкразический
idiot	идиот
idle	холостой
idol	идол
idolatry	идолопоклонство
idyllic	идиллический
if	если
ignite	зажигать
ignorance	невежество
ignorant	невежественный
ignore	игнорировать
ilk	сорт
ill	больной
illegal	беззаконный
illegally	незаконно
illicit	незаконный
illness	нездоровье
illuminate	освещать
illusion	иллюзия
illusory	иллюзорный
illustrate	иллюстировать
illustration	иллюстрация
illustrious	знаменитый
image	образ
imaginary	воображаемый
imagination	воображение
imaginative	творческий
imagine	воображать
imbecile	слабоумный
imitate	подражать
imitation	имитация
immaterial	несущественный
immediate	безотлагательный
immediately	немедленно
immemorial	незапамятный
immense	огромный
immerse	погружать
immigrant	иммигрант
immigration	иммиграция
imminent	близкий
immoral	амморальный
immune	иммунный
immunology	иммунология
imp	чертенок
impact	толчек
impair	ухудшать
impart	придавать
impasse	тупик
impatience	нетерпение
impatient	нетерпеливый
impatiently	нетерпеливо
impeach	оспаривать
impeccable	безупречный
impede	препятствовать
impediment	препятствие
impending	предстоящий
imperative	императив
imperial	имперский
impersonal	безличный
impersonate	олицетворять
impervious	непроницаемый
impetus	импульс
impinge	посягать
implant	имплантировать
implement	реализовать
implementation	осуществление
implicate	впутывать
implication	следствие
implicit	неявный
implore	умолять
imply	предполагать
impolite	невежливый
import	импортировать
importance	важность
important	важный
importantly	важно
impose	облагать
impossible	невозможный
impotence	бессилие
impregnable	неприступный
impress	впечатление
impressed	впечатленный
impression	впечатление
impressionist	импрессионистский
impressive	впечатляющий
imprint	отпечаток
imprison	заключать в тюрьму
imprisonment	заключение
impromptu	импровизированный
improve	улучшаться
improved	улучшенный
improvement	улучшение
improvise	импровизировать
impulse	импульс
impunity	безнаказанность
impute	вменять
in	внутри
inability	неспособность
inadequate	недостаточный
inadvertent	ненамеренный
inane	глупый
inanimate	неодушевленный
inappropriate	неуместный
inaugural	инаугурационный
inaugurate	открывать
inborn	врождённый
incapable	неспособный
incarnate	воплощенный
incendiary	зажигательный
incense	ладан
incentive	стимул
inception	начало
incessant	непрерывный
incest	кровосмешение
inch	дюйм (=2
incidence	инцидентность
incident	проишествие
incidental	случайный
incidentally	кстати
incinerate	сжигать
incite	побуждать
incline	склонять
inclined	склоненный
include	заключать
including	включая
inclusion	включение
income	доход
incoming	входящий
incompetence	некомпетентность
incomprehensible	непонятный
incontinent	невоздержанный
inconvenience	неудобство
incorporate	включать
incorrigible	неисправимый
increase	возрастать
increasing	увеличивающий
increasingly	все больше и больше
incredible	невероятный
incredibly	невероятно
increment	приращение
incriminate	инкриминировать
incubate	инкубировать
incumbent	возложенный
incur	навлекать на себя
incursion	вторжение
indebted	обязанный
indeed	конечно
indelible	несмываемый
indemnity	возмещение
independence	автономия
independent	независимый
independently	независимо
indestructible	неразрушимый
index	индекс
indian	индеец
indicate	показывать
indication	намек
indicator	показатель
indict	обвинять
indictment	обвинительный акт
indie	умереть
indifference	безразличие
indifferent	равнодушный
indigenous	туземный
indigestion	несварение
indignant	возмущенный
indignation	негодование
indignity	достоинство
indigo	индиго
indirect	непрямой
indirectly	косвенно
indispensable	необходимый
individual	индивидуальный
individually	индивидуально
indivisible	неделимый
indonesia	индонезия
indoor	закрытый
indoors	внутри дома
induce	индуцировать
induct	вводить
induction	индукция
inductive	индуктивный
indulge	потакать
industrial	индустриальный
industrious	трудолюбивый
industry	производство
inept	неспособный
ineptitude	неуместность
inequality	неравенство
inert	инертный
inertia	инерция
inescapable	неизбежный
inevitable	неизбежный
inevitably	неизбежно
infamous	позорный
infant	младенец
infantile	инфантильный
infantry	пехота
infect	заражать
infected	заражённый
infection	инфекция
infectious	заразный
infer	заключать
inference	вывод
inferior	нижний
inferno	ад
infidel	неверный
infield	поле
infiltrate	просачиваться
infinite	бесконечный
infinity	бесконечность
infirm	немощный
infirmary	лазарет
inflame	воспламенять
inflammation	воспаление
inflammatory	воспалительный
inflate	раздуваться
inflation	вздутие
inflict	наносить
inflow	приток
influence	влияние
influential	влиятельный
influenza	грипп
influx	приток
inform	сообщать
informal	неофициальный
information	информация
informative	информативный
infrastructure	инфраструктура
infringe	нарушать
infuriate	разъярять
infuse	вливать
ingenious	изобретательный
ingenuity	изобретательность
ingredient	ингредиент
inhabit	населять
inhabitant	житель
inhabited	заселенный
inhale	вдыхать
inherent	присущий
inherit	наследовать
inheritance	наследование
inhibit	препятствовать
inhibition	торможение
inimitable	неподражаемый
iniquity	беззаконие
initial	начальный
initially	в начале
initiate	начинать
initiative	инициатива
inject	вводить
injection	инъекция
injunction	предписание
injure	ранить
injured	обиженный
injury	вред
injustice	несправедливость
ink	чернила
inkling	намёк
inland	внутренний
inlay	инкрустировать
inlet	вход
inmate	заключенный
inn	гостиница
innate	врожденный
inner	внутренний
innermost	сокровенный
innocence	невинность
innocent	невинный
innocuous	безвредный
innovate	вводить новшества
innovation	инновация
innovative	новаторский
innuendo	косвенный намёк
innumerable	бесчисленный
inoculate	прививать
inordinate	неумеренный
input	входной
inquest	дознание
inquire	спрашивать
inquiry	вопрос
inquisition	инквизиция
inquisitive	любопытный
insane	безумный
insanity	безумие
insatiable	ненасытный
inscription	надпись
insect	насекомое
insecticide	инсектицид
insert	вставлять
inset	вставка
inside	внутренность
insider	инсайдер
insidious	коварный
insight	понимание
insignia	эмблема
insist	утверждать
insistence	настояние
insofar	насколько
insomnia	бессонница
inspect	проверять
inspection	проверка
inspector	инспектор
inspiration	вдохновение
inspire	вдохновлять
install	вставлять
installation	установка
instance	пример
instant	мгновение
instantly	тотчас
instead	вместо
instigate	подстрекать
instinct	инстинкт
institute	институт
institution	организация
institutional	институционный
instruct	поручать
instruction	обучение
instructional	учебный
instructor	инструктор
instrument	орудие
instrumental	инструментальный
insufficient	недостаточный
insular	островной
insulate	изолировать
insulation	изоляция
insulin	инсулин
insult	оскорблять
insulting	оскорбительный
insurance	страхование
insure	застраховывать
insurrection	восстание
intact	целый
intake	потребление
integer	целое
integral	интеграл
integrate	интегрировать
integrated	интегрированный
integration	интеграция
integrity	целостность
intellect	интеллект
intellectual	мыслительный
intelligence	интеллект
intelligent	умный
intelligible	понятный
intend	намереваться
intended	намеченный
intense	интенсивный
intensify	усиливать
intensity	интенсивность
intensive	интенсивный
intent	намерение
intention	намерение
inter	погребать
interact	взаимодействовать
interaction	взаимодействие
interactive	интерактивный
intercede	ходатайствовать
intercept	перехватывать
interchange	обмен
intercontinental	межконтинентальный
intercourse	сношение
interdependent	взаимозависимый
interest	интерес
interested	интересующийся
interesting	интересный
interface	интерфейс
interfere	вмешиваться
interference	помеха
interim	временный
interior	внутренняя часть
interject	вставлять замечания
interjection	восклицание
intermediary	посредник
intermediate	промежуточный
interminable	бесконечный
intermittent	прерывистый
intern	стажер
internal	внутренний
international	международный
internet	интернет
interpersonal	межличностный
interplay	взаимодействие
interpret	переводить
interpretation	толкование
interrogate	допрашивать
interrupt	обрывать
interruption	перерыв
intersect	пересекать
interstellar	межзвездный
interval	интервал
intervene	вмешиваться
intervention	вмешательство
interview	деловая встреча
intestine	кишка
intimate	интимный
intimidate	запугивать
intimidation	запугивание
into	в
intolerable	невыносимый
intolerance	нетерпимость
intractable	неподатливый
intransigent	непреклонный
intravenous	внутривенный
intricacy	сложность
intricate	сложный
intrigue	интрига
intriguing	интригующий
intrinsic	внутренний
introduce	представлять
introduction	введение
intrude	вторгаться
intrusion	вторжение
intrusive	интрузивный
intuition	интуиция
intuitive	интуитивный
inundate	затоплять
invade	вторгаться
invaluable	бесценный
invariably	неизменно
invariant	инвариантный
invasion	вторжение
invasive	инвазивный
invent	изобретать
invention	изобретение
inventive	изобретательный
inventory	запас
inverse	обратный
inversion	обращение
invert	инвертировать
invertebrate	беспозвоночный
inverted	инвертированный
invest	вкладывать деньги
investigate	расследовать
investigation	расследование
investigator	следователь
investment	инвестирование
investor	инвестор
inveterate	закоренелый
invincible	непобедимый
invisible	невидимый
invitation	приглашение
invite	приглашать
invoice	счет
invoke	заклинать
involuntary	невольный
involve	привлекать
involved	сложный
involvement	путаница
inward	внутрь
iodide	йодид
iodine	йод
ion	ион
ionic	ионный
iota	йота
iran	иран
iraqi	иракский
irate	гневный
ire	гнев
iris	ирис
irish	ирландский
irk	докучать
irksome	надоедливый
iron	железо
ironically	иронически
irony	ирония
irreducible	неприводимый
irrelevant	несущественный
irreparable	непоправимый
irresistible	неотразимый
irrespective	безотносительный
irretrievably	безвозвратно
irrevocable	безотзывный
irritable	раздражительный
irritant	раздражитель
irritate	возмущать
irritated	сердитый
irritating	раздражающий
irritation	раздражение
islam	ислам
islamic	исламский
island	остров
isle	остров
isolate	изолировать
isolated	изолированный
isolation	изоляция
isotope	изотоп
israel	израиль
israeli	израильский
issue	важная проблема
it	он
italian	итальянский
italic	курсив
italy	италия
itch	зуд
item	пункт
iterate	итерировать
itinerary	маршрут
its	его
itself	себя
ivory	слоновая кость
ivy	плющ
jack	джек
jacket	куртка
jackpot	куш
jacuzzi	джакузи
jade	нефрит
jaded	пресытившийся
jagged	зазубренный
jaguar	ягуар
jail	тюрьма
jam	варенье
jangle	резкий звук
january	январь
japan	япония
japanese	японский
jar	банка
jargon	жаргон
jasmine	жасмин
jaundice	желтуха
jaunt	прогулка
jaw	челюсть
jay	сойка
jazz	джаз
jealous	ревнивый
jealousy	ревность
jeans	джинсы
jeep	джип
jeer	глумиться
jelly	желе
jeopardy	опасность
jerk	рывок
jersey	джерси
jest	шутка
jesuit	иезуит
jesus	иисус
jet	реактивный
jettison	выбрасывать за борт
jetty	пристань
jew	еврей
jewel	камень
jewelry	драгоценности
jewish	еврейский
jibe	насмешка
jig	джига
jiggle	покачивание
jigsaw	лобзик
jihad	джихад
jingle	звон
job	работа
jockey	жокей
jog	толкать
jogging	пробежка
join	соединять
joiner	столяр
joint	сустав
jointly	вместе
joke	шутить
jollity	веселье
jolly	веселый
jolt	толчок
jostle	толкаться
jot	йота
journal	журнал
journalism	журналистика
journalist	журналист
journey	путешествие
journeyman	подмастерье
joy	радость
joystick	джойстик
jp	jp
jubilation	ликование
jubilee	юбилей
judaism	иудаизм
judge	судья
judgment	взгляд
judicial	судебный
judiciary	судебная система
judicious	разумный
judo	дзюдо
jug	кувшин
juggernaut	джаггернаут
juggle	жонглировать
juice	сок
july	июль
jumble	путаница
jumbo	гигантский
jump	прыгать
jumper	перемычка
junction	переход
juncture	шов
june	июнь
jungle	джунгли
junior	младший
juniper	можжевельник
junk	хлам
junkie	наркоман
jurisdiction	юрисдикция
jurisprudence	юриспруденция
juror	присяжный
jury	присяжные
just	точно
justice	справедливость
justification	оправдание
justified	обоснованный
justify	объяснять
jut	выдаваться
juvenile	несовершеннолетний
kaiser	кайзер
kaleidoscope	калейдоскоп
kangaroo	кенгуру
kantian	кантианский
karaoke	караоке
karate	карате
kebab	шашлык
keel	киль
keen	острый
keep	держать
keeper	хранитель
keg	бочонок
kennel	конура
kernel	ядро
kerosene	керосин
ketchup	кетчуп
kettle	чайник
key	ключ
keyboard	клавиатура
keyhole	замочная скважина
keynote	основная нота ключа
keystone	краеугольный камень
keyword	ключевое слово
khaki	защитный цвет
kick	пинок
kid	козленок
kiddy	малыш
kidnap	похищать
kidnapping	похищать
kidney	почка
kill	убивать
killer	убийца
killing	убийство
kiln	печь
kilo	килограмм
kilogram	килограмм
kilometer	километр
kilometre	километр
kilt	килт
kimono	кимоно
kin	родственник
kind	сорт
kindergarten	детский сад
kindly	доброжелательно
kindness	доброта
kinetic	кинетический
king	король
kingdom	королевство
kink	перегиб
kinsman	родственник
kiosk	киоск
kip	кип
kiss	целовать
kit	комплект
kitchen	кухня
kite	воздушный змей
kitten	котенок
kitty	китти
kiwi	киви
knack	сноровка
knead	замешивать
knee	колено
knell	похоронный звон
knickers	панталоны
knife	нож
knight	рыцарь
knit	вязать
knitting	вязание
knob	ручка
knock	удар
knoll	холмик
knot	узел
know	знать
knowledge	знание
known	известный
knuckle	кулак
korean	корейский
kosher	кошерный
kudos	похвала
kurd	курд
kuwait	кувейт
lab	лаборатория
label	навешивать бирку
labor	труд
laboratory	лаборатория
laborious	трудоемкий
labour	труд
labourer	рабочий
labrador	лабрадор
labyrinth	лабиринт
lace	кружево
lack	недостаток
lacking	лишенный
lacquer	лакировать
lactose	лактоза
lad	парень
ladder	лестница
laden	нагруженный
ladle	ковш
lady	леди
lag	отставать
lager	лагер
lagoon	лагуна
laird	помещик
lake	озеро
lakeside	берег озера
lamb	агнец
lame	хромой
lament	сетовать
lamp	лампа
lance	копье
land	земля
landfill	закапывание мусора
landing	площадка
landlady	домовладелица
landlord	домовладелец
landmark	ориентир
landowner	землевладелец
landscape	пейзаж
landslide	оползень
lane	дорожка
language	язык
languish	томиться
lanky	долговязый
lantern	фонарь
laos	лаос
lap	колени
lapel	лацкан
lapse	впадать
laptop	портативный
lard	лярд
large	большой
largesse	щедрый дар
lark	жаворонок
larva	личинка
laser	лазерный
lash	плеть
lass	девушка
last	последний
latch	защелка
late	поздний
lately	недавно
latent	скрытый
later	позже
lateral	боковой
latest	самый поздний
latex	латекс
lathe	токарный станок
lather	пена
latin	латинский
latitude	широта
latter	недавний
lattice	решетка
latvia	латвия
laud	хвала
laugh	смеяться
laughter	смех
launch	начинать (действия)
launder	стирать
laundry	прачечная
laurel	лавр
lava	лава
lavatory	уборная
lavender	лаванда
lavish	щедрый
law	закон
lawmaker	законодатель
lawn	лужайка
lawsuit	иск
lawyer	юрист
lax	слабый
laxative	слабительный
lay	класть
layer	слой
layman	мирянин
layout	макет
lazy	ленивый
lcd	жкд
leach	выщелачивать
lead	вести
leaded	освинцованный
leader	руководитель
leadership	руководство
leading	ведущий
leaf	лист
leaflet	листовка
league	лига
leak	утечка
lean	наклонять
leap	прыжок
learn	учиться
learner	ученик
learning	обучение
lease	аренда
leasehold	арендованный
leash	поводок
least	менее всего
leather	кожа (выделанная )
leave	покидать
lebanon	ливан
lectern	аналой
lecture	лекция
lecturer	лектор
ledge	выступ
ledger	главная книга
leech	пиявка
leek	лук-порей
leeway	дрейф
left	левая сторона
leg	нога
legacy	наследие
legal	правовой
legalistic	правовой
legally	законно
legend	легенда
legible	разборчивый
legion	легион
legislate	издавать законы
legislation	закон
legislative	законодательный
legislator	законодатель
legitimacy	легитимность
legitimate	законный
leisure	досуг
lemon	лимон
lemonade	лимонад
lend	одалживать
lender	кредитор
length	длинна
lengthy	длинный
lenient	снисходительный
lens	линза
lentil	чечевица
leopard	леопард
leotard	трико
leper	прокаженный
leprechaun	эльф
leprosy	проказа
lesbian	лесбиянка
lesion	поражение
less	меньший
lesser	малый
lesson	урок
lest	чтобы не
let	позволять
lethal	смертельный
lethargy	летаргия
letter	буква
letterhead	фирменный бланк
lettuce	латук
leukemia	лейкемия
level	уровень
lever	рычаг
leverage	действие рычага
levy	взимать
lexical	лексический
lexicon	лексикон
liability	обязательство
liable	подлежащий
liaison	связь
libel	клевета
liberal	свободомыслящий
liberate	освобождать
liberation	освобождение
liberty	свобода
libido	либидо
librarian	библиотекарь
library	библиотека
libretto	либретто
libya	ливия
licence	лицензия
license	лицензия
lichen	лишайник
lick	облизывать
lid	крышка
lie	ложь
lien	залог
lieu	место
lieutenant	лейтенант
life	жизнь
lifeguard	спасатель на водах
lifestyle	образ жизни
lifetime	время жизни
lift	поднимать
ligament	связка
light	светлый
lighthouse	маяк
lighting	освещение
lightly	слегка
lightning	молния
like	любить
likelihood	вероятность
likely	вероятный
liken	уподоблять
likeness	подобие
likewise	подобно
lilac	сирень
lily	лилия
limb	конечность
limbo	лимб
lime	известь
limelight	свет рампы
limestone	известняк
limit	ограничивать
limitation	ограничение
limited	ограниченный
limousine	лимузин
limp	хромать
line	веревка
lineage	происхождение
linear	линейный
linen	белье
liner	лайнер
ling	морская щука
linger	задерживаться
lingerie	дамское белье
linguist	лингвист
linguistic	языковой
link	связывать
linoleum	линолеум
lintel	притолока
lion	лев
lip	губа
lipstick	губная помада
liqueur	ликер
liquid	жидкий
liquidate	ликвидировать
liquor	напиток
list	список
listen	слушать
listener	слушатель
listless	вялый
liter	литр (1000 см3)
literacy	грамотность
literal	литерал
literally	буквально
literary	литературный
literature	литература
lithium	литий
litigate	судиться
litigation	тяжба
litre	литр
litter	носилки
little	маленький
live	жить
lively	яркий
liver	печень
livery	ливрея
livid	синевато-багровый
living	живущий
lizard	ящерица
llama	лама
load	грузить
loaf	хлеб
loan	заем
loathe	ненавидеть
loathsome	омерзительный
lobby	вестибюль
lobe	доля
lobster	омар
local	местный
locality	место
locally	локально
locate	определять место
location	положение
loch	озеро
lock	запирать (ключем)
locker	рундук
locomotion	передвижение
locomotive	локомотив
locus	место
locust	саранча
lodge	подавать
loft	чердак
lofty	высокий
log	журнал
logarithm	логарифм
logic	логика
logical	логический
logo	логотип
loin	поясница
loiter	мешкать
loll	наклонять
lollipop	леденец на палочке
lolly	лолли
lone	одинокий
lonely	одинокий
long	долго
longevity	долговечность
longing	долгий
longitudinal	продольный
longstanding	давний
loo	туалет
look	смотреть
loom	маячить
loony	полоумный
loop	цикл
loophole	лазейка
loose	свободный
loosely	свободно
loot	добыча
lop	обрубать
lord	господин
lordship	светлость
lorry	грузовик
lose	освобождать
loss	потеря
lost	потерянный
lot	много
lotion	лосьон
lottery	лотерея
lotus	лотос
loud	громкий
loudly	громко
loudspeaker	громкоговоритель
lounge	гостиная
louse	вошь
lousy	паршивый
lout	нескладный
love	любовь
lovely	восхитительный
lover	любовник
low	низко
lower	спускать
loyal	верный
loyalty	верность
lsd	лсд
lubricant	смазка
lucid	ясный
luck	фортуна
luckily	к счастью
lucky	счастливый
lucrative	прибыльный
ludicrous	смешной
lug	тащить
luggage	багаж
lukewarm	тепловатый
lull	затишье
lumbar	поясничный
lumber	пиломатериал
luminous	светящийся
lump	глыба
lunacy	сумасшествие
lunar	лунный
lunatic	сумасшедший
lunch	обед (днем)
lunchtime	обеденный перерыв
lung	легкое
lunge	выпад
lurch	качаться
lure	приманка
lurk	притаиться
luscious	ароматный
lush	пышный
lust	похоть
lutheran	лютеранский
luxury	роскошь
lymphocyte	лимфоцит
lynch	линчевать
lyric	лирический
lyrical	лирический
lyrics	лирика
mace	булава
machete	мачете
machine	машина
machinery	машины (произв.)
macho	мачо
mackerel	скумбрия
macro	макрос
macroscopic	макроскопический
mad	бешенный
madam	сударыня
mademoiselle	мадемуазель
maestro	маэстро
mafia	мафия
magazine	журнал
magic	волшебный
magical	магический
magician	маг
magistrate	судья
magnesium	магний
magnet	магнит
magnetic	магнитный
magnification	увеличение
magnificent	великолепный
magnify	увеличивать
magnitude	величина
magnolia	магнолия
magpie	сорока
mahogany	красное дерево
maid	горничная
mail	посылать посылку
maim	увечье
main	главная часть
mainframe	мэйнфрейм
mainland	материк
mainline	магистраль
mainly	главным образом
mains	основное
mainstay	главная поддержка
mainstream	основной поток реки
maintain	поддерживать
maintenance	обслуживание
maize	кукуруза
majestic	величественный
majesty	величество
major	значительный
majority	большинство
make	делать
maker	создатель
making	создание
malady	болезнь
malaise	недомогание
malaria	малярия
malaysia	малайзия
male	мужчина
malevolent	злобный
malfunction	неисправность
malice	злоба
malicious	злобный
malign	клеветать
malignant	злокачественный
mall	игра в шары
mallard	дикая утка
malleable	ковкий
mallet	молоток
malnutrition	недоедание
malt	солод
malta	мальта
mama	мама
mammal	млекопитающее
mammoth	мамонт
man	человек
manage	руководить
management	управление
manager	администратор
managerial	управленческий
managing	управляющий
mandarin	мандарин
mandate	мандат
mandatory	обязательный
mandolin	мандолина
mane	грива
manger	ясли
mangle	каток
mango	манго
manhole	люк
mania	мания
maniac	маньяк
manic	маниакальный
manicure	маникюр
manifest	проявлять
manifestation	проявление
manifesto	манифест
manifold	многообразие
manipulate	манипулировать
manipulation	манипуляция
mankind	человечество
mannequin	манекен
manner	способ
mannerism	манера
manoeuvre	маневр
manor	усадьба
manpower	рабочая сила
mansion	особняк
mantle	мантия
manual	руководство
manufacture	изделие
manufacturer	производитель
manufacturing	производство
manure	навоз
manuscript	рукопись
many	многие
maori	маори
map	карта (территории)
maple	клен
mar	портить
marathon	марафонский бег
marble	мраморный
march	март
marching	марш
mare	кобыла
margarine	маргарин
margin	поле
marginal	предельный
marigold	ноготки
marijuana	марихуана
marina	пристань для яхт
marinade	маринад
marinate	мариновать
marine	морской
mariner	матрос
marital	супружеский
maritime	морской
mark	знак
marked	отмеченный
marker	маркер
market	базар
marketing	торговля
marmalade	джем
maroon	густой
marquee	шатер
marquis	маркиз
marriage	брак
married	женатый
marrow	мозг
marry	жениться
mars	марс
marsh	болото
marshal	маршал
marshall	маршалл
mart	найдено
martial	воинственный
martini	мартини
martyr	мученик
marvel	чудо
marvellous	удивительный
marzipan	марципан
mascara	краска
mascot	талисман
masculine	мужской
masculinity	мужественность
mash	месиво
mask	маска
masochistic	мазохистский
mason	масон
masonic	масонский
masonry	кладка
masquerade	маскарад
mass	массовый
massacre	бойня
massage	массаж
massive	большой
mast	мачта
master	хозяин
masterpiece	шедевр
masturbate	найдено
mat	циновка
match	спичка
matching	подходящий
mate	напарник
material	материал
materialize	материализоваться
maternal	материнский
maternity	материнство
math	математика
mathematical	математический
mathematics	математика
matinee	дневной спектакль
matrix	матрица
matron	матрона
matt	матовый
matter	иметь значение
mattress	матрац
mature	зрелый
maturity	зрелость
maul	булава
mauve	розовато-лиловый
maverick	диссидент
maxim	максима
maximize	максимизировать
maximum	максимальный
may	выражает разрешение
maybe	может быть
mayhem	хаос
mayonnaise	майонез
mayor	мэр
maze	лабиринт
me	мне
mead	медовуха
meadow	луг
meal	прием пищи
mealtime	время приёма пищи
mean	намереваться
meander	извиваться
meaning	значение
meaningful	значимый
means	средство
meantime	между тем
meanwhile	тем временем
measles	корь
measure	мера
measurement	снятие мерок
meat	мясо
mechanic	механик
mechanical	механический
mechanism	механизм
medal	медаль
meddle	вмешиваться
media	сми
median	срединный
mediate	опосредованный
medic	медик
medical	медицинский
medication	лекарство
medicine	медицина
medieval	средневековый
mediocre	посредственный
meditate	медитировать
meditation	медитация
mediterranean	средиземноморский
medium	средний
medley	мешанина
meek	кроткий
meet	встречаться
meeting	заседание
mega	очень
megabyte	мегабайт
megahertz	мегагерц
melanoma	меланома
melee	рукопашная схватка
mellow	мягкий
melodramatic	мелодраматический
melody	мелодия
melon	дыня
melt	таять
member	член
membership	членство
membrane	мембрана
memento	напоминание
memo	памятная записка
memorabilia	памятные вещи
memorable	памятный
memorandum	меморандум
memorial	мемориал
memory	память
menace	угроза
menacing	угрожающий
mend	чинить
menial	слуга
meningitis	менингит
menopause	менопауза
menstrual	менструальный
menstruate	менструировать
mental	интеллектуальный
mentally	умственно
mention	упоминать
mentor	наставник
menu	меню
mercenary	наемник
merchandise	товар
merchant	купец
mercury	ртуть
mercy	милосердие
mere	всего лишь
merely	только
merge	объединять
merger	слияние
meridian	меридиан
meringue	меренга
merit	заслуживать
mermaid	русалка
merry	веселый
mesh	сетка
mess	беспорядок
message	сообщение
messenger	посыльный
messiah	мессия
messy	неряшливый
metabolic	метаболический
metabolism	метаболизм
metal	металл
metaphor	метафора
mete	граница
meteor	метеор
meteorite	метеорит
meteorological	метеорологический
meter	измеритель
methane	метан
method	метод
methodist	методист
methodology	методология
methyl	метил
meticulous	тщательный
metre	метр
metro	метро
metropolis	столица
metropolitan	митрополит
mettle	темперамент
mexican	мексиканский
micro	микро
microbiology	микробиология
microchip	фишка
microcosm	микрокосм
micron	микрон
microphone	микрофон
microprocessor	микропроцессор
microscope	микроскоп
microwave	микроволновый
mid	срединный
middle	середина
midfield	поле
midget	карлик
midland	земля
midnight	полночь
midst	середина
midway	способ
midwife	акушерка
might	мог бы
mighty	могучий
migraine	мигрень
migrant	мигрант
migrate	мигрировать
migration	миграция
mild	мягкий
mildew	плесень
mile	миля (=1892 м.)
mileage	расстояние в милях
milestone	веха
milieu	среда
militant	воинствующий
military	военный
militia	милиция
milk	молоко
milkman	молочник
mill	фреза
millennium	тысячелетие
millet	просо
milligram	миллиграм
millimeter	миллиметр
millimetre	миллиметр
